,phage,host,label,source,k3dist,k6dist,GCdiff,Homology,genus,gram_pos,aerobic,anaerobic,facultative,coccus,bacillus,spiral,motile,phylum_firmicutes,phylum_proteobacteria,phylum_actinobacteria,phylum_bacteroidetes,phylum_cyanobacteria,phylum_chlamydiae
3316,pg 2021 2,staphylococcus lugdunensis,1,vhi,0.594025741085696,0.421099071904868,-2.89285297278305,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3317,pg 2021 22,staphylococcus lugdunensis,0,vhi,0.647372585519619,0.488089873085919,-2.41367728005604,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3318,pg 2021 23,staphylococcus lugdunensis,0,vhi,0.523943136418921,0.368511645140129,-5.7447794016569,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3319,pg 2021 27,staphylococcus lugdunensis,1,vhi,0.469570370101549,0.396009978004173,-4.07844358177398,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3320,pg 2021 29,staphylococcus lugdunensis,1,vhi,0.595304476820417,0.422544434571134,-2.85730882765001,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3321,pg 2021 31,staphylococcus lugdunensis,0,vhi,0.605443526161458,0.452676779935307,-2.15493438283519,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3322,pg 2021 33,staphylococcus lugdunensis,0,vhi,0.60066108643154,0.448075556818947,-2.07297577871066,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3323,pg 2021 35,staphylococcus lugdunensis,1,vhi,0.592816346384537,0.422599397674687,-2.94301377785589,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3324,pg 2021 38,staphylococcus lugdunensis,1,vhi,0.597966579459499,0.427077282924429,-2.94529448176595,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3325,pg 2021 4,staphylococcus lugdunensis,0,vhi,0.397914273455611,0.310522976868777,-3.13292006649273,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3326,pg 2021 40,staphylococcus lugdunensis,0,vhi,0.644315175770375,0.48696685104144,-2.39462814331624,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3327,pg 2021 41,staphylococcus lugdunensis,0,vhi,0.648181212233706,0.488522767057391,-2.4107758181507,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3328,pg 2021 43,staphylococcus lugdunensis,0,vhi,0.645886579304891,0.487117992526864,-2.40801890864625,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3329,pg 2021 46,staphylococcus lugdunensis,0,vhi,0.280514166287755,0.251385649524613,-4.08341300303155,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3330,pg 2021 47,staphylococcus lugdunensis,1,vhi,0.592705681775974,0.424256316857092,-3.0441960602496,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3331,pg 2021 5,staphylococcus lugdunensis,1,vhi,0.265679767498171,0.246212108394285,-4.33091908931662,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3332,pg 2021 64,staphylococcus lugdunensis,1,vhi,0.599425839602809,0.427220045679516,-2.86034535930793,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3333,pg 2021 67,staphylococcus lugdunensis,0,vhi,0.402436101996248,0.315421271245449,-3.17251240869547,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3334,pg 2021 68,staphylococcus lugdunensis,0,vhi,0.39842666931635,0.310752584346364,-3.13469632192889,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3335,pg 2021 74,staphylococcus lugdunensis,1,vhi,0.280698834508448,0.253662176863571,-4.05783555103512,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3336,pg 2021 76,staphylococcus lugdunensis,0,vhi,0.605476126293305,0.452715090055946,-2.15493438283519,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3337,pg 2021 8,staphylococcus lugdunensis,1,vhi,0.595817216993324,0.424303233307718,-2.80936277479968,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3338,pg 2021 84,staphylococcus lugdunensis,1,vhi,0.597053997669876,0.428567518992755,-2.98942702741967,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3339,pg 2021 86,staphylococcus lugdunensis,1,vhi,0.595856313469516,0.429299851772845,-2.91708385561751,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3340,pg 2021 87,staphylococcus lugdunensis,1,vhi,0.594636711478063,0.426930969123507,-2.99134078690723,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3341,pg 2021 88,staphylococcus lugdunensis,1,vhi,0.266699387265647,0.249279303075457,-4.33308776924115,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3342,pg 2021 89,staphylococcus lugdunensis,0,vhi,0.305558780974137,0.313490697592075,1.36188377692896,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3343,pg 2021 9,staphylococcus lugdunensis,1,vhi,0.597205468549582,0.428713596444306,-2.97521968036274,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3344,pg 2021 90,staphylococcus lugdunensis,0,vhi,0.273008504362548,0.301213055225884,0.972011535118547,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3345,pg 2021 93,staphylococcus lugdunensis,0,vhi,0.255913172988447,0.293812356962239,0.62221578941211,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3346,pg 2021 1,staphylococcus nepalensis,0,vhi,0.51231911151981,0.363815612555897,-5.15357773734107,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3347,pg 2021 10,staphylococcus nepalensis,0,vhi,0.589148163972929,0.417791795037058,-2.34479766466181,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3348,pg 2021 12,staphylococcus nepalensis,0,vhi,0.625500927968479,0.48898749482626,-1.78537697763219,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3349,pg 2021 14,staphylococcus nepalensis,0,vhi,0.630092025336703,0.492112709336986,-1.7858502748706,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3350,pg 2021 15,staphylococcus nepalensis,0,vhi,0.624957082831847,0.488287349161038,-1.78791795699893,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3351,pg 2021 16,staphylococcus nepalensis,0,vhi,0.596480132659594,0.42294093552586,-2.31812529622959,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3352,pg 2021 17,staphylococcus nepalensis,0,vhi,0.595461635933028,0.423886638095635,-2.26230328398721,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3353,pg 2021 18,staphylococcus nepalensis,0,vhi,0.596006520266654,0.420967696440255,-2.31608655039841,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3354,pg 2021 19,staphylococcus nepalensis,0,vhi,0.604315794025889,0.428743720880626,-1.86804629952438,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3355,pg 2021 2,staphylococcus nepalensis,0,vhi,0.587450239290626,0.412551908376184,-2.26172438311796,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3356,pg 2021 22,staphylococcus nepalensis,0,vhi,0.62876141234955,0.491207297848682,-1.78254869039094,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3357,pg 2021 23,staphylococcus nepalensis,0,vhi,0.508824560452844,0.360575807577885,-5.1136508119918,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3358,pg 2021 27,staphylococcus nepalensis,0,vhi,0.461615504541214,0.402366030399557,-3.44731499210888,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3359,pg 2021 29,staphylococcus nepalensis,0,vhi,0.587794852858057,0.412210266746537,-2.22618023798492,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3360,pg 2021 31,staphylococcus nepalensis,0,vhi,0.604095359915253,0.445618010349329,-1.52380579317009,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3361,pg 2021 33,staphylococcus nepalensis,0,vhi,0.598128712002363,0.441539474704646,-1.44184718904556,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3362,pg 2021 35,staphylococcus nepalensis,0,vhi,0.58823377015985,0.414719748449271,-2.31188518819079,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3363,pg 2021 38,staphylococcus nepalensis,0,vhi,0.591674852920055,0.419083035996561,-2.31416589210085,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3364,pg 2021 4,staphylococcus nepalensis,0,vhi,0.398403098944147,0.316666417111097,-2.50179147682763,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3365,pg 2021 40,staphylococcus nepalensis,0,vhi,0.62372246383661,0.489029244966169,-1.76349955365114,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3366,pg 2021 41,staphylococcus nepalensis,0,vhi,0.629570455369221,0.491516495754952,-1.7796472284856,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3367,pg 2021 43,staphylococcus nepalensis,0,vhi,0.625314712250289,0.488927174010967,-1.77689031898116,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3368,pg 2021 46,staphylococcus nepalensis,0,vhi,0.274263208023794,0.250425594730816,-3.45228441336645,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3369,pg 2021 47,staphylococcus nepalensis,0,vhi,0.586898886618784,0.415990018514688,-2.4130674705845,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3370,pg 2021 5,staphylococcus nepalensis,0,vhi,0.260197867833618,0.246738492036776,-3.69979049965152,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3371,pg 2021 64,staphylococcus nepalensis,0,vhi,0.592485809250925,0.41617763771242,-2.22921676964284,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3372,pg 2021 67,staphylococcus nepalensis,0,vhi,0.402912369610183,0.319452687216682,-2.54138381903037,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3373,pg 2021 68,staphylococcus nepalensis,0,vhi,0.398943241262078,0.316945029635577,-2.50356773226379,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3374,pg 2021 74,staphylococcus nepalensis,0,vhi,0.278152366766639,0.254348617021501,-3.42670696137003,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3375,pg 2021 76,staphylococcus nepalensis,0,vhi,0.604133620398538,0.445654694125374,-1.52380579317009,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3376,pg 2021 8,staphylococcus nepalensis,0,vhi,0.5899006715349,0.413853996537282,-2.17823418513459,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3377,pg 2021 84,staphylococcus nepalensis,0,vhi,0.593313882226735,0.419211617854278,-2.35829843775457,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3378,pg 2021 86,staphylococcus nepalensis,0,vhi,0.588956307986726,0.419586124317777,-2.28595526595241,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3379,pg 2021 87,staphylococcus nepalensis,0,vhi,0.590679948891795,0.417908030614014,-2.36021219724213,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3380,pg 2021 88,staphylococcus nepalensis,0,vhi,0.262814857867757,0.248324791903417,-3.70195917957605,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3381,pg 2021 89,staphylococcus nepalensis,0,vhi,0.316381648115223,0.313931506006265,1.99301236659406,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3382,pg 2021 9,staphylococcus nepalensis,0,vhi,0.59297809054303,0.419577444014629,-2.34409109069764,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3383,pg 2021 90,staphylococcus nepalensis,0,vhi,0.282235765889366,0.301162258089878,1.60314012478364,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3384,pg 2021 93,staphylococcus nepalensis,0,vhi,0.264305873255884,0.294969406805123,1.25334437907721,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3385,nc 018277,staphylococcus pasteuri,1,vhi,0.127032248699795,0.233032359695329,3.99472823945794,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3386,nc 028758,staphylococcus pasteuri,0,vhi,0.206745786380582,0.336053790271113,10.2042611657018,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3387,pg 2021 1,staphylococcus pasteuri,0,vhi,0.4797857968959,0.330179426868426,-4.74638387987739,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3388,pg 2021 10,staphylococcus pasteuri,1,vhi,0.548378966986528,0.382119543311432,-1.93760380719813,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3389,pg 2021 12,staphylococcus pasteuri,0,vhi,0.601857335640693,0.445131820169445,-1.3781831201685,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3390,pg 2021 14,staphylococcus pasteuri,0,vhi,0.594506534812897,0.43648486973372,-1.37865641740692,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3391,pg 2021 15,staphylococcus pasteuri,0,vhi,0.601229400396829,0.444444456035526,-1.38072409953525,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3392,pg 2021 16,staphylococcus pasteuri,0,vhi,0.549288097684172,0.381531979564227,-1.9109314387659,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3393,pg 2021 17,staphylococcus pasteuri,0,vhi,0.55695532657543,0.38939953333774,-1.85510942652353,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3394,pg 2021 18,staphylococcus pasteuri,0,vhi,0.555127722418821,0.385401999374439,-1.90889269293472,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3395,pg 2021 19,staphylococcus pasteuri,0,vhi,0.566748956392119,0.394411496683129,-1.4608524420607,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3396,pg 2021 2,staphylococcus pasteuri,0,vhi,0.547855503814997,0.37783756680206,-1.85453052565428,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3397,pg 2021 22,staphylococcus pasteuri,0,vhi,0.593018215309916,0.435460300431654,-1.37535483292726,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3398,pg 2021 23,staphylococcus pasteuri,0,vhi,0.488760331004209,0.338761383405633,-4.70645695452812,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3399,pg 2021 27,staphylococcus pasteuri,0,vhi,0.403786972603553,0.355666170282704,-3.0401211346452,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3400,pg 2021 29,staphylococcus pasteuri,0,vhi,0.542220444909284,0.371575964319232,-1.81898638052123,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3401,pg 2021 31,staphylococcus pasteuri,0,vhi,0.554143870847219,0.403637525443746,-1.11661193570641,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3402,pg 2021 33,staphylococcus pasteuri,0,vhi,0.559905775729048,0.408771151319421,-1.03465333158188,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3403,pg 2021 35,staphylococcus pasteuri,0,vhi,0.547087807741035,0.37959143184229,-1.90469133072711,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3404,pg 2021 38,staphylococcus pasteuri,0,vhi,0.551949385619631,0.384284656593281,-1.90697203463717,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3405,pg 2021 4,staphylococcus pasteuri,0,vhi,0.363458955642332,0.29625213130619,-2.09459761936395,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3406,pg 2021 40,staphylococcus pasteuri,0,vhi,0.600969789427091,0.445439151300354,-1.35630569618746,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3407,pg 2021 41,staphylococcus pasteuri,0,vhi,0.593952152475656,0.435901795029457,-1.37245337102192,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3408,pg 2021 43,staphylococcus pasteuri,0,vhi,0.601590711713197,0.445099704072555,-1.36969646151747,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3409,pg 2021 46,staphylococcus pasteuri,0,vhi,0.272965748859489,0.249277828434897,-3.04509055590277,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3410,pg 2021 47,staphylococcus pasteuri,0,vhi,0.549095244015461,0.38265299780259,-2.00587361312082,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3411,pg 2021 5,staphylococcus pasteuri,0,vhi,0.267262372442608,0.252283525653064,-3.29259664218784,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3412,pg 2021 64,staphylococcus pasteuri,0,vhi,0.546407682486191,0.374757637468929,-1.82202291217915,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3413,pg 2021 67,staphylococcus pasteuri,0,vhi,0.366981739175011,0.298275069866393,-2.13418996156669,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3414,pg 2021 68,staphylococcus pasteuri,0,vhi,0.363903164447654,0.296554867014562,-2.09637387480011,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3415,pg 2021 74,staphylococcus pasteuri,0,vhi,0.274035286808205,0.253154666128394,-3.01951310390634,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3416,pg 2021 76,staphylococcus pasteuri,0,vhi,0.55419088788432,0.403688275233264,-1.11661193570641,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3417,pg 2021 8,staphylococcus pasteuri,0,vhi,0.542427820619678,0.371994033459851,-1.77104032767091,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3418,pg 2021 84,staphylococcus pasteuri,0,vhi,0.543463354118111,0.376511123020961,-1.95110458029089,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3419,pg 2021 86,staphylococcus pasteuri,0,vhi,0.553974432188431,0.387595450276267,-1.87876140848873,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3420,pg 2021 87,staphylococcus pasteuri,0,vhi,0.539626500301229,0.374176609599592,-1.95301833977845,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3421,pg 2021 88,staphylococcus pasteuri,0,vhi,0.267264317791413,0.252057167773993,-3.29476532211237,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3422,pg 2021 89,staphylococcus pasteuri,0,vhi,0.307096461952604,0.300643953698229,2.40020622405774,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3423,pg 2021 9,staphylococcus pasteuri,1,vhi,0.541418376561062,0.375135084389198,-1.93689723323396,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3424,pg 2021 90,staphylococcus pasteuri,0,vhi,0.26101573065743,0.276985343562976,2.01033398224732,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3425,pg 2021 93,staphylococcus pasteuri,0,vhi,0.243528409013592,0.269788316170609,1.66053823654089,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3426,pg 2021 1,staphylococcus pettenkoferi,1,vhi,0.60689209264794,0.430180271839044,-11.1746428471189,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3427,pg 2021 10,staphylococcus pettenkoferi,0,vhi,0.636599232481385,0.459371854823531,-8.36586277443962,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3428,pg 2021 12,staphylococcus pettenkoferi,0,vhi,0.732523726780033,0.53868558590459,-7.80644208740999,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3429,pg 2021 14,staphylococcus pettenkoferi,0,vhi,0.728506749959068,0.533819576981204,-7.80691538464841,0.0,staphylococcus,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
